algorithm,seed,episode,global_timestep,episode_step,action_id,action_name,reward,done,truncated,accepted,abandoned,question_asked,over_budget,recommended,genre_recommended,user_type,step_count,obs_uncertainty,obs_engagement,obs_budget_ratio,obs_step_ratio,epsilon,cumulative_reward
q_learning,42,867,4789,5,8,rec_drama,-4.9959999999999996,True,False,False,True,False,False,True,drama,action_focused,5,0.8199999928474426,0.5600000023841858,1.0,0.4166666567325592,0.05,0.45200000000000085
q_learning,42,868,4790,1,10,rec_documentary,-4.852,True,False,False,True,False,False,True,documentary,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-4.852
q_learning,42,869,4791,1,10,rec_documentary,6.792,False,False,True,False,False,False,True,documentary,novelty_seeking,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,869,4792,2,6,rec_action,-4.78,True,False,False,True,False,False,True,action,novelty_seeking,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,2.0119999999999996
q_learning,42,870,4793,1,10,rec_documentary,-0.35199999999999987,False,False,False,False,False,False,True,documentary,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,870,4794,2,7,rec_comedy,-4.9239999999999995,True,False,False,True,False,False,True,comedy,novelty_seeking,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-5.276
q_learning,42,871,4795,1,10,rec_documentary,-4.852,True,False,False,True,False,False,True,documentary,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-4.852
q_learning,42,872,4796,1,10,rec_documentary,-0.35199999999999987,False,False,False,False,False,False,True,documentary,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,872,4797,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,872,4798,3,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,question_sensitive,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,6.016
q_learning,42,872,4799,4,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,question_sensitive,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,5.5920000000000005
q_learning,42,872,4800,5,9,rec_scifi,6.648,False,False,True,False,False,False,True,scifi,question_sensitive,5,0.6399999856948853,0.7200000286102295,1.0,0.4166666567325592,0.05,12.24
q_learning,42,872,4801,6,3,q_light,0.46000000000000013,False,False,False,False,True,False,False,,question_sensitive,6,0.6899999976158142,0.6000000238418579,0.6666666865348816,0.5,0.05,12.700000000000001
q_learning,42,872,4802,7,8,rec_drama,2.112,True,False,True,True,False,False,True,drama,question_sensitive,7,0.5699999928474426,0.6800000071525574,0.6666666865348816,0.5833333134651184,0.05,14.812000000000001
q_learning,42,873,4803,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,873,4804,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,question_sensitive,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.405999999999999
q_learning,42,873,4805,3,7,rec_comedy,-0.20799999999999996,False,False,False,False,False,False,True,comedy,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.197999999999999
q_learning,42,873,4806,4,7,rec_comedy,-0.5299999999999999,False,False,False,False,False,False,True,comedy,question_sensitive,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.668
q_learning,42,873,4807,5,9,rec_scifi,-0.35199999999999987,False,False,False,False,False,False,True,scifi,question_sensitive,5,0.6399999856948853,0.7200000286102295,1.0,0.4166666567325592,0.05,12.315999999999999
q_learning,42,873,4808,6,9,rec_scifi,-5.1739999999999995,True,False,False,True,False,False,True,scifi,question_sensitive,6,0.699999988079071,0.6399999856948853,1.0,0.5,0.05,7.1419999999999995
q_learning,42,874,4809,1,6,rec_action,-4.852,True,False,False,True,False,False,True,action,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-4.852
q_learning,42,875,4810,1,10,rec_documentary,-4.852,True,False,False,True,False,False,True,documentary,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-4.852
q_learning,42,876,4811,1,2,q_serious,0.5320000000000001,False,False,False,False,True,False,False,,question_sensitive,1,0.75,0.6800000071525574,0.6666666865348816,0.0833333358168602,0.05,0.5320000000000001
q_learning,42,876,4812,2,7,rec_comedy,-4.96,True,False,False,True,False,False,True,comedy,question_sensitive,2,0.8100000023841858,0.6000000238418579,0.6666666865348816,0.1666666716337204,0.05,-4.428
q_learning,42,877,4813,1,2,q_serious,0.5950000000000001,False,False,False,False,True,False,False,,balanced_viewer,1,0.75,0.75,0.6666666865348816,0.0833333358168602,0.05,0.5950000000000001
q_learning,42,877,4814,2,7,rec_comedy,-0.3969999999999999,False,False,False,False,False,False,True,comedy,balanced_viewer,2,0.8100000023841858,0.6700000166893005,0.6666666865348816,0.1666666716337204,0.05,0.19800000000000018
q_learning,42,877,4815,3,10,rec_documentary,-0.46899999999999986,False,False,False,False,False,False,True,documentary,balanced_viewer,3,0.8700000047683716,0.5899999737739563,0.6666666865348816,0.25,0.05,-0.2709999999999997
q_learning,42,877,4816,4,7,rec_comedy,6.603,False,False,True,False,False,False,True,comedy,balanced_viewer,4,0.75,0.6700000166893005,0.6666666865348816,0.3333333432674408,0.05,6.332
q_learning,42,877,4817,5,6,rec_action,-0.46899999999999986,False,False,False,False,False,False,True,action,balanced_viewer,5,0.8100000023841858,0.5899999737739563,0.6666666865348816,0.4166666567325592,0.05,5.8629999999999995
q_learning,42,877,4818,6,4,q_fast_paced,0.406,False,False,False,False,True,False,False,,balanced_viewer,6,0.8600000143051147,0.5400000214576721,0.3333333432674408,0.5,0.05,6.268999999999999
q_learning,42,877,4819,7,3,q_light,0.36100000000000004,False,False,False,False,True,False,False,,balanced_viewer,7,0.9100000262260437,0.49000000953674316,0.0,0.5833333134651184,0.05,6.629999999999999
q_learning,42,877,4820,8,8,rec_drama,-0.631,False,False,False,False,False,False,True,drama,balanced_viewer,8,0.9700000286102295,0.4099999964237213,0.0,0.6666666865348816,0.05,5.998999999999999
q_learning,42,877,4821,9,8,rec_drama,-0.953,False,False,False,False,False,False,True,drama,balanced_viewer,9,1.0,0.33000001311302185,0.0,0.75,0.05,5.0459999999999985
q_learning,42,877,4822,10,8,rec_drama,-1.025,False,False,False,False,False,False,True,drama,balanced_viewer,10,1.0,0.25,0.0,0.8333333134651184,0.05,4.020999999999999
q_learning,42,877,4823,11,10,rec_documentary,6.297,False,False,True,False,False,False,True,documentary,balanced_viewer,11,0.8799999952316284,0.33000001311302185,0.0,0.9166666865348816,0.05,10.317999999999998
q_learning,42,877,4824,12,2,q_serious,-0.703,True,True,False,False,False,True,False,,balanced_viewer,12,0.8799999952316284,0.33000001311302185,0.0,1.0,0.05,9.614999999999998
q_learning,42,878,4825,1,2,q_serious,0.5590000000000002,False,False,False,False,True,False,False,,novelty_seeking,1,0.75,0.7099999785423279,0.6666666865348816,0.0833333358168602,0.05,0.5590000000000002
q_learning,42,878,4826,2,7,rec_comedy,-0.43299999999999983,False,False,False,False,False,False,True,comedy,novelty_seeking,2,0.8100000023841858,0.6299999952316284,0.6666666865348816,0.1666666716337204,0.05,0.12600000000000033
q_learning,42,878,4827,3,9,rec_scifi,-0.5049999999999999,False,False,False,False,False,False,True,scifi,novelty_seeking,3,0.8700000047683716,0.550000011920929,0.6666666865348816,0.25,0.05,-0.37899999999999956
q_learning,42,878,4828,4,6,rec_action,-0.5769999999999998,False,False,False,False,False,False,True,action,novelty_seeking,4,0.9300000071525574,0.4699999988079071,0.6666666865348816,0.3333333432674408,0.05,-0.9559999999999994
q_learning,42,878,4829,5,5,q_calm,0.2620000000000001,False,False,False,False,True,False,False,,novelty_seeking,5,0.9800000190734863,0.3799999952316284,0.3333333432674408,0.4166666567325592,0.05,-0.6939999999999993
q_learning,42,878,4830,6,7,rec_comedy,-0.73,False,False,False,False,False,False,True,comedy,novelty_seeking,6,1.0,0.30000001192092896,0.3333333432674408,0.5,0.05,-1.4239999999999993
q_learning,42,878,4831,7,4,q_fast_paced,0.10900000000000008,False,False,False,False,True,False,False,,novelty_seeking,7,1.0,0.20999999344348907,0.0,0.5833333134651184,0.05,-1.3149999999999993
q_learning,42,878,4832,8,8,rec_drama,-0.8829999999999999,False,False,False,False,False,False,True,drama,novelty_seeking,8,1.0,0.12999999523162842,0.0,0.6666666865348816,0.05,-2.197999999999999
q_learning,42,878,4833,9,2,q_serious,-0.8829999999999999,False,False,False,False,False,True,False,,novelty_seeking,9,1.0,0.12999999523162842,0.0,0.75,0.05,-3.080999999999999
q_learning,42,878,4834,10,5,q_calm,-0.8829999999999999,False,False,False,False,False,True,False,,novelty_seeking,10,1.0,0.12999999523162842,0.0,0.8333333134651184,0.05,-3.963999999999999
q_learning,42,878,4835,11,1,q_exploratory,-0.8829999999999999,False,False,False,False,False,True,False,,novelty_seeking,11,1.0,0.12999999523162842,0.0,0.9166666865348816,0.05,-4.846999999999999
q_learning,42,878,4836,12,6,rec_action,-0.9549999999999998,True,True,False,False,False,False,True,action,novelty_seeking,12,1.0,0.05000000074505806,0.0,1.0,0.05,-5.801999999999999
q_learning,42,879,4837,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,879,4838,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,action_focused,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,879,4839,3,7,rec_comedy,-5.2459999999999996,True,False,False,True,False,False,True,comedy,action_focused,3,0.8799999952316284,0.5600000023841858,1.0,0.25,0.05,-6.021999999999999
q_learning,42,880,4840,1,2,q_serious,0.5320000000000001,False,False,False,False,True,False,False,,question_sensitive,1,0.75,0.6800000071525574,0.6666666865348816,0.0833333358168602,0.05,0.5320000000000001
q_learning,42,880,4841,2,7,rec_comedy,2.184,True,False,True,True,False,False,True,comedy,question_sensitive,2,0.6299999952316284,0.7599999904632568,0.6666666865348816,0.1666666716337204,0.05,2.716
q_learning,42,881,4842,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,881,4843,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,881,4844,3,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.16
q_learning,42,881,4845,4,7,rec_comedy,-4.78,True,False,False,True,False,False,True,comedy,question_sensitive,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,8.379999999999999
q_learning,42,882,4846,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,882,4847,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,novelty_seeking,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,882,4848,3,10,rec_documentary,2.148,True,False,True,True,False,False,True,documentary,novelty_seeking,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,1.3720000000000003
q_learning,42,883,4849,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,balanced_viewer,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,883,4850,2,6,rec_action,6.864,False,False,True,False,False,False,True,action,balanced_viewer,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.655999999999999
q_learning,42,883,4851,3,7,rec_comedy,-0.20799999999999996,False,False,False,False,False,False,True,comedy,balanced_viewer,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.447999999999999
q_learning,42,883,4852,4,7,rec_comedy,-0.5299999999999999,False,False,False,False,False,False,True,comedy,balanced_viewer,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.918
q_learning,42,883,4853,5,9,rec_scifi,6.792,False,False,True,False,False,False,True,scifi,balanced_viewer,5,0.46000000834465027,0.8799999952316284,1.0,0.4166666567325592,0.05,19.71
q_learning,42,883,4854,6,9,rec_scifi,-0.5299999999999999,False,False,False,False,False,False,True,scifi,balanced_viewer,6,0.5199999809265137,0.800000011920929,1.0,0.5,0.05,19.18
q_learning,42,883,4855,7,7,rec_comedy,6.792,False,False,True,False,False,False,True,comedy,balanced_viewer,7,0.4000000059604645,0.8799999952316284,1.0,0.5833333134651184,0.05,25.972
q_learning,42,883,4856,8,7,rec_comedy,6.614,False,False,True,False,False,False,True,comedy,balanced_viewer,8,0.2800000011920929,0.9599999785423279,1.0,0.6666666865348816,0.05,32.586
q_learning,42,883,4857,9,7,rec_comedy,-4.958,True,False,False,True,False,False,True,comedy,balanced_viewer,9,0.3400000035762787,0.8799999952316284,1.0,0.75,0.05,27.628
q_learning,42,884,4858,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,884,4859,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,novelty_seeking,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,884,4860,3,10,rec_documentary,6.648,False,False,True,False,False,False,True,documentary,novelty_seeking,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.872
q_learning,42,884,4861,4,7,rec_comedy,-4.9239999999999995,True,False,False,True,False,False,True,comedy,novelty_seeking,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,0.9480000000000004
q_learning,42,885,4862,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,885,4863,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,novelty_seeking,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,885,4864,3,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,novelty_seeking,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,6.016
q_learning,42,885,4865,4,2,q_serious,-4.013,True,False,False,True,True,False,False,,novelty_seeking,4,0.75,0.6299999952316284,0.6666666865348816,0.3333333432674408,0.05,2.003
q_learning,42,886,4866,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,886,4867,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,action_focused,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,886,4868,3,10,rec_documentary,-4.9959999999999996,True,False,False,True,False,False,True,documentary,action_focused,3,0.8799999952316284,0.5600000023841858,1.0,0.25,0.05,-5.771999999999999
q_learning,42,887,4869,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,balanced_viewer,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,887,4870,2,6,rec_action,-0.2799999999999999,False,False,False,False,False,False,True,action,balanced_viewer,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.512
q_learning,42,887,4871,3,6,rec_action,-0.6019999999999999,False,False,False,False,False,False,True,action,balanced_viewer,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.91
q_learning,42,887,4872,4,3,q_light,0.5230000000000001,False,False,False,False,True,False,False,,balanced_viewer,4,0.75,0.6700000166893005,0.6666666865348816,0.3333333432674408,0.05,6.433
q_learning,42,887,4873,5,0,q_familiar,0.47800000000000004,False,False,False,False,True,False,False,,balanced_viewer,5,0.800000011920929,0.6200000047683716,0.3333333432674408,0.4166666567325592,0.05,6.911
q_learning,42,887,4874,6,3,q_light,0.433,False,False,False,False,True,False,False,,balanced_viewer,6,0.8500000238418579,0.5699999928474426,0.0,0.5,0.05,7.343999999999999
q_learning,42,887,4875,7,8,rec_drama,-5.059,True,False,False,True,False,False,True,drama,balanced_viewer,7,0.9100000262260437,0.49000000953674316,0.0,0.5833333134651184,0.05,2.2849999999999993
q_learning,42,888,4876,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,888,4877,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,action_focused,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,888,4878,3,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.16
q_learning,42,888,4879,4,7,rec_comedy,-0.2799999999999999,False,False,False,False,False,False,True,comedy,action_focused,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.88
q_learning,42,888,4880,5,9,rec_scifi,-0.35199999999999987,False,False,False,False,False,False,True,scifi,action_focused,5,0.6399999856948853,0.7200000286102295,1.0,0.4166666567325592,0.05,12.528
q_learning,42,888,4881,6,9,rec_scifi,6.47,False,False,True,False,False,False,True,scifi,action_focused,6,0.5199999809265137,0.800000011920929,1.0,0.5,0.05,18.998
q_learning,42,888,4882,7,7,rec_comedy,6.792,False,False,True,False,False,False,True,comedy,action_focused,7,0.4000000059604645,0.8799999952316284,1.0,0.5833333134651184,0.05,25.79
q_learning,42,888,4883,8,7,rec_comedy,-0.5299999999999999,False,False,False,False,False,False,True,comedy,action_focused,8,0.46000000834465027,0.800000011920929,1.0,0.6666666865348816,0.05,25.259999999999998
q_learning,42,888,4884,9,3,q_light,-3.932,True,False,False,True,True,False,False,,action_focused,9,0.5099999904632568,0.7200000286102295,0.6666666865348816,0.75,0.05,21.328
q_learning,42,889,4885,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,889,4886,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,889,4887,3,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,question_sensitive,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,6.016
q_learning,42,889,4888,4,10,rec_documentary,-0.4239999999999998,False,False,False,False,False,False,True,documentary,question_sensitive,4,0.7599999904632568,0.6399999856948853,1.0,0.3333333432674408,0.05,5.5920000000000005
q_learning,42,889,4889,5,9,rec_scifi,-4.9959999999999996,True,False,False,True,False,False,True,scifi,question_sensitive,5,0.8199999928474426,0.5600000023841858,1.0,0.4166666567325592,0.05,0.596000000000001
q_learning,42,890,4890,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,action_focused,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,890,4891,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,action_focused,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,890,4892,3,10,rec_documentary,6.648,False,False,True,False,False,False,True,documentary,action_focused,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.872
q_learning,42,890,4893,4,3,q_light,0.49600000000000016,False,False,False,False,True,False,False,,action_focused,4,0.75,0.6399999856948853,0.6666666865348816,0.3333333432674408,0.05,6.368
q_learning,42,890,4894,5,2,q_serious,0.4240000000000001,False,False,False,False,True,False,False,,action_focused,5,0.800000011920929,0.5600000023841858,0.3333333432674408,0.4166666567325592,0.05,6.792000000000001
q_learning,42,890,4895,6,0,q_familiar,0.35200000000000015,False,False,False,False,True,False,False,,action_focused,6,0.8500000238418579,0.47999998927116394,0.0,0.5,0.05,7.144000000000001
q_learning,42,890,4896,7,7,rec_comedy,6.5040000000000004,False,False,True,False,False,False,True,comedy,action_focused,7,0.7300000190734863,0.5600000023841858,0.0,0.5833333134651184,0.05,13.648000000000001
q_learning,42,890,4897,8,0,q_familiar,-0.4959999999999999,False,False,False,False,False,True,False,,action_focused,8,0.7300000190734863,0.5600000023841858,0.0,0.6666666865348816,0.05,13.152000000000001
q_learning,42,890,4898,9,1,q_exploratory,-0.4959999999999999,False,False,False,False,False,True,False,,action_focused,9,0.7300000190734863,0.5600000023841858,0.0,0.75,0.05,12.656
q_learning,42,890,4899,10,7,rec_comedy,6.5760000000000005,False,False,True,False,False,False,True,comedy,action_focused,10,0.6100000143051147,0.6399999856948853,0.0,0.8333333134651184,0.05,19.232
q_learning,42,890,4900,11,7,rec_comedy,-0.7459999999999999,False,False,False,False,False,False,True,comedy,action_focused,11,0.6700000166893005,0.5600000023841858,0.0,0.9166666865348816,0.05,18.486
q_learning,42,890,4901,12,7,rec_comedy,-5.318,True,True,False,True,False,False,True,comedy,action_focused,12,0.7300000190734863,0.47999998927116394,0.0,1.0,0.05,13.168000000000001
q_learning,42,891,4902,1,8,rec_drama,-4.852,True,False,False,True,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-4.852
q_learning,42,892,4903,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,novelty_seeking,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,892,4904,2,6,rec_action,-0.2799999999999999,False,False,False,False,False,False,True,action,novelty_seeking,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.512
q_learning,42,892,4905,3,6,rec_action,-0.6019999999999999,False,False,False,False,False,False,True,action,novelty_seeking,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,5.91
q_learning,42,892,4906,4,3,q_light,0.48700000000000015,False,False,False,False,True,False,False,,novelty_seeking,4,0.75,0.6299999952316284,0.6666666865348816,0.3333333432674408,0.05,6.397
q_learning,42,892,4907,5,2,q_serious,0.40600000000000014,False,False,False,False,True,False,False,,novelty_seeking,5,0.800000011920929,0.5400000214576721,0.3333333432674408,0.4166666567325592,0.05,6.803000000000001
q_learning,42,892,4908,6,4,q_fast_paced,0.3250000000000002,False,False,False,False,True,False,False,,novelty_seeking,6,0.8500000238418579,0.44999998807907104,0.0,0.5,0.05,7.128000000000001
q_learning,42,892,4909,7,6,rec_action,1.977,True,False,True,True,False,False,True,action,novelty_seeking,7,0.7300000190734863,0.5299999713897705,0.0,0.5833333134651184,0.05,9.105
q_learning,42,893,4910,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,893,4911,2,6,rec_action,-0.2799999999999999,False,False,False,False,False,False,True,action,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.512
q_learning,42,893,4912,3,6,rec_action,-5.102,True,False,False,True,False,False,True,action,question_sensitive,3,0.699999988079071,0.7200000286102295,1.0,0.25,0.05,1.4099999999999993
q_learning,42,894,4913,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,894,4914,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.05,6.368
q_learning,42,894,4915,3,6,rec_action,6.792,False,False,True,False,False,False,True,action,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.16
q_learning,42,894,4916,4,7,rec_comedy,-0.2799999999999999,False,False,False,False,False,False,True,comedy,question_sensitive,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,12.88
q_learning,42,894,4917,5,9,rec_scifi,-4.852,True,False,False,True,False,False,True,scifi,question_sensitive,5,0.6399999856948853,0.7200000286102295,1.0,0.4166666567325592,0.05,8.028
q_learning,42,895,4918,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
q_learning,42,895,4919,2,7,rec_comedy,-0.4239999999999998,False,False,False,False,False,False,True,comedy,novelty_seeking,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.05,-0.7759999999999997
q_learning,42,895,4920,3,10,rec_documentary,-0.4959999999999999,False,False,False,False,False,False,True,documentary,novelty_seeking,3,0.8799999952316284,0.5600000023841858,1.0,0.25,0.05,-1.2719999999999996
q_learning,42,895,4921,4,3,q_light,0.3430000000000002,False,False,False,False,True,False,False,,novelty_seeking,4,0.9300000071525574,0.4699999988079071,0.6666666865348816,0.3333333432674408,0.05,-0.9289999999999994
q_learning,42,895,4922,5,6,rec_action,-5.149,True,False,False,True,False,False,True,action,novelty_seeking,5,0.9900000095367432,0.38999998569488525,0.6666666865348816,0.4166666567325592,0.05,-6.077999999999999
q_learning,42,896,4923,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,896,4924,2,6,rec_action,6.864,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.655999999999999
q_learning,42,896,4925,3,7,rec_comedy,6.9,False,False,True,False,False,False,True,comedy,action_focused,3,0.3400000035762787,1.0,1.0,0.25,0.05,20.555999999999997
q_learning,42,896,4926,4,10,rec_documentary,-0.17199999999999993,False,False,False,False,False,False,True,documentary,action_focused,4,0.4000000059604645,0.9200000166893005,1.0,0.3333333432674408,0.05,20.383999999999997
q_learning,42,896,4927,5,10,rec_documentary,-4.994,True,False,False,True,False,False,True,documentary,action_focused,5,0.46000000834465027,0.8399999737739563,1.0,0.4166666567325592,0.05,15.389999999999997
q_learning,42,897,4928,1,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.05,6.792
q_learning,42,897,4929,2,6,rec_action,6.864,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.05,13.655999999999999
q_learning,42,897,4930,3,7,rec_comedy,-0.20799999999999996,False,False,False,False,False,False,True,comedy,action_focused,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.05,13.447999999999999
q_learning,42,897,4931,4,7,rec_comedy,-5.03,True,False,False,True,False,False,True,comedy,action_focused,4,0.5799999833106995,0.800000011920929,1.0,0.3333333432674408,0.05,8.418
q_learning,42,898,4932,1,8,rec_drama,-0.35199999999999987,False,False,False,False,False,False,True,drama,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.05,-0.35199999999999987
